Id,Id2,Geography,Total; Estimate; Total population,Total; Margin of Error; Total population,Male; Estimate; Total population,Male; Margin of Error; Total population,Female; Estimate; Total population,Female; Margin of Error; Total population,Total; Estimate; AGE - Under 5 years,Total; Margin of Error; AGE - Under 5 years,Male; Estimate; AGE - Under 5 years,Male; Margin of Error; AGE - Under 5 years,Female; Estimate; AGE - Under 5 years,Female; Margin of Error; AGE - Under 5 years,Total; Estimate; AGE - 5 to 9 years,Total; Margin of Error; AGE - 5 to 9 years,Male; Estimate; AGE - 5 to 9 years,Male; Margin of Error; AGE - 5 to 9 years,Female; Estimate; AGE - 5 to 9 years,Female; Margin of Error; AGE - 5 to 9 years,Total; Estimate; AGE - 10 to 14 years,Total; Margin of Error; AGE - 10 to 14 years,Male; Estimate; AGE - 10 to 14 years,Male; Margin of Error; AGE - 10 to 14 years,Female; Estimate; AGE - 10 to 14 years,Female; Margin of Error; AGE - 10 to 14 years,Total; Estimate; AGE - 15 to 19 years,Total; Margin of Error; AGE - 15 to 19 years,Male; Estimate; AGE - 15 to 19 years,Male; Margin of Error; AGE - 15 to 19 years,Female; Estimate; AGE - 15 to 19 years,Female; Margin of Error; AGE - 15 to 19 years,Total; Estimate; AGE - 20 to 24 years,Total; Margin of Error; AGE - 20 to 24 years,Male; Estimate; AGE - 20 to 24 years,Male; Margin of Error; AGE - 20 to 24 years,Female; Estimate; AGE - 20 to 24 years,Female; Margin of Error; AGE - 20 to 24 years,Total; Estimate; AGE - 25 to 29 years,Total; Margin of Error; AGE - 25 to 29 years,Male; Estimate; AGE - 25 to 29 years,Male; Margin of Error; AGE - 25 to 29 years,Female; Estimate; AGE - 25 to 29 years,Female; Margin of Error; AGE - 25 to 29 years,Total; Estimate; AGE - 30 to 34 years,Total; Margin of Error; AGE - 30 to 34 years,Male; Estimate; AGE - 30 to 34 years,Male; Margin of Error; AGE - 30 to 34 years,Female; Estimate; AGE - 30 to 34 years,Female; Margin of Error; AGE - 30 to 34 years,Total; Estimate; AGE - 35 to 39 years,Total; Margin of Error; AGE - 35 to 39 years,Male; Estimate; AGE - 35 to 39 years,Male; Margin of Error; AGE - 35 to 39 years,Female; Estimate; AGE - 35 to 39 years,Female; Margin of Error; AGE - 35 to 39 years,Total; Estimate; AGE - 40 to 44 years,Total; Margin of Error; AGE - 40 to 44 years,Male; Estimate; AGE - 40 to 44 years,Male; Margin of Error; AGE - 40 to 44 years,Female; Estimate; AGE - 40 to 44 years,Female; Margin of Error; AGE - 40 to 44 years,Total; Estimate; AGE - 45 to 49 years,Total; Margin of Error; AGE - 45 to 49 years,Male; Estimate; AGE - 45 to 49 years,Male; Margin of Error; AGE - 45 to 49 years,Female; Estimate; AGE - 45 to 49 years,Female; Margin of Error; AGE - 45 to 49 years,Total; Estimate; AGE - 50 to 54 years,Total; Margin of Error; AGE - 50 to 54 years,Male; Estimate; AGE - 50 to 54 years,Male; Margin of Error; AGE - 50 to 54 years,Female; Estimate; AGE - 50 to 54 years,Female; Margin of Error; AGE - 50 to 54 years,Total; Estimate; AGE - 55 to 59 years,Total; Margin of Error; AGE - 55 to 59 years,Male; Estimate; AGE - 55 to 59 years,Male; Margin of Error; AGE - 55 to 59 years,Female; Estimate; AGE - 55 to 59 years,Female; Margin of Error; AGE - 55 to 59 years,Total; Estimate; AGE - 60 to 64 years,Total; Margin of Error; AGE - 60 to 64 years,Male; Estimate; AGE - 60 to 64 years,Male; Margin of Error; AGE - 60 to 64 years,Female; Estimate; AGE - 60 to 64 years,Female; Margin of Error; AGE - 60 to 64 years,Total; Estimate; AGE - 65 to 69 years,Total; Margin of Error; AGE - 65 to 69 years,Male; Estimate; AGE - 65 to 69 years,Male; Margin of Error; AGE - 65 to 69 years,Female; Estimate; AGE - 65 to 69 years,Female; Margin of Error; AGE - 65 to 69 years,Total; Estimate; AGE - 70 to 74 years,Total; Margin of Error; AGE - 70 to 74 years,Male; Estimate; AGE - 70 to 74 years,Male; Margin of Error; AGE - 70 to 74 years,Female; Estimate; AGE - 70 to 74 years,Female; Margin of Error; AGE - 70 to 74 years,Total; Estimate; AGE - 75 to 79 years,Total; Margin of Error; AGE - 75 to 79 years,Male; Estimate; AGE - 75 to 79 years,Male; Margin of Error; AGE - 75 to 79 years,Female; Estimate; AGE - 75 to 79 years,Female; Margin of Error; AGE - 75 to 79 years,Total; Estimate; AGE - 80 to 84 years,Total; Margin of Error; AGE - 80 to 84 years,Male; Estimate; AGE - 80 to 84 years,Male; Margin of Error; AGE - 80 to 84 years,Female; Estimate; AGE - 80 to 84 years,Female; Margin of Error; AGE - 80 to 84 years,Total; Estimate; AGE - 85 years and over,Total; Margin of Error; AGE - 85 years and over,Male; Estimate; AGE - 85 years and over,Male; Margin of Error; AGE - 85 years and over,Female; Estimate; AGE - 85 years and over,Female; Margin of Error; AGE - 85 years and over,Total; Estimate; SELECTED AGE CATEGORIES - 5 to 14 years,Total; Margin of Error; SELECTED AGE CATEGORIES - 5 to 14 years,Male; Estimate; SELECTED AGE CATEGORIES - 5 to 14 years,Male; Margin of Error; SELECTED AGE CATEGORIES - 5 to 14 years,Female; Estimate; SELECTED AGE CATEGORIES - 5 to 14 years,Female; Margin of Error; SELECTED AGE CATEGORIES - 5 to 14 years,Total; Estimate; SELECTED AGE CATEGORIES - 15 to 17 years,Total; Margin of Error; SELECTED AGE CATEGORIES - 15 to 17 years,Male; Estimate; SELECTED AGE CATEGORIES - 15 to 17 years,Male; Margin of Error; SELECTED AGE CATEGORIES - 15 to 17 years,Female; Estimate; SELECTED AGE CATEGORIES - 15 to 17 years,Female; Margin of Error; SELECTED AGE CATEGORIES - 15 to 17 years,Total; Estimate; SELECTED AGE CATEGORIES - 18 to 24 years,Total; Margin of Error; SELECTED AGE CATEGORIES - 18 to 24 years,Male; Estimate; SELECTED AGE CATEGORIES - 18 to 24 years,Male; Margin of Error; SELECTED AGE CATEGORIES - 18 to 24 years,Female; Estimate; SELECTED AGE CATEGORIES - 18 to 24 years,Female; Margin of Error; SELECTED AGE CATEGORIES - 18 to 24 years,Total; Estimate; SELECTED AGE CATEGORIES - 15 to 44 years,Total; Margin of Error; SELECTED AGE CATEGORIES - 15 to 44 years,Male; Estimate; SELECTED AGE CATEGORIES - 15 to 44 years,Male; Margin of Error; SELECTED AGE CATEGORIES - 15 to 44 years,Female; Estimate; SELECTED AGE CATEGORIES - 15 to 44 years,Female; Margin of Error; SELECTED AGE CATEGORIES - 15 to 44 years,Total; Estimate; SELECTED AGE CATEGORIES - 16 years and over,Total; Margin of Error; SELECTED AGE CATEGORIES - 16 years and over,Male; Estimate; SELECTED AGE CATEGORIES - 16 years and over,Male; Margin of Error; SELECTED AGE CATEGORIES - 16 years and over,Female; Estimate; SELECTED AGE CATEGORIES - 16 years and over,Female; Margin of Error; SELECTED AGE CATEGORIES - 16 years and over,Total; Estimate; SELECTED AGE CATEGORIES - 18 years and over,Total; Margin of Error; SELECTED AGE CATEGORIES - 18 years and over,Male; Estimate; SELECTED AGE CATEGORIES - 18 years and over,Male; Margin of Error; SELECTED AGE CATEGORIES - 18 years and over,Female; Estimate; SELECTED AGE CATEGORIES - 18 years and over,Female; Margin of Error; SELECTED AGE CATEGORIES - 18 years and over,Total; Estimate; SELECTED AGE CATEGORIES - 60 years and over,Total; Margin of Error; SELECTED AGE CATEGORIES - 60 years and over,Male; Estimate; SELECTED AGE CATEGORIES - 60 years and over,Male; Margin of Error; SELECTED AGE CATEGORIES - 60 years and over,Female; Estimate; SELECTED AGE CATEGORIES - 60 years and over,Female; Margin of Error; SELECTED AGE CATEGORIES - 60 years and over,Total; Estimate; SELECTED AGE CATEGORIES - 62 years and over,Total; Margin of Error; SELECTED AGE CATEGORIES - 62 years and over,Male; Estimate; SELECTED AGE CATEGORIES - 62 years and over,Male; Margin of Error; SELECTED AGE CATEGORIES - 62 years and over,Female; Estimate; SELECTED AGE CATEGORIES - 62 years and over,Female; Margin of Error; SELECTED AGE CATEGORIES - 62 years and over,Total; Estimate; SELECTED AGE CATEGORIES - 65 years and over,Total; Margin of Error; SELECTED AGE CATEGORIES - 65 years and over,Male; Estimate; SELECTED AGE CATEGORIES - 65 years and over,Male; Margin of Error; SELECTED AGE CATEGORIES - 65 years and over,Female; Estimate; SELECTED AGE CATEGORIES - 65 years and over,Female; Margin of Error; SELECTED AGE CATEGORIES - 65 years and over,Total; Estimate; SELECTED AGE CATEGORIES - 75 years and over,Total; Margin of Error; SELECTED AGE CATEGORIES - 75 years and over,Male; Estimate; SELECTED AGE CATEGORIES - 75 years and over,Male; Margin of Error; SELECTED AGE CATEGORIES - 75 years and over,Female; Estimate; SELECTED AGE CATEGORIES - 75 years and over,Female; Margin of Error; SELECTED AGE CATEGORIES - 75 years and over,Total; Estimate; SUMMARY INDICATORS - Median age (years),Total; Margin of Error; SUMMARY INDICATORS - Median age (years),Male; Estimate; SUMMARY INDICATORS - Median age (years),Male; Margin of Error; SUMMARY INDICATORS - Median age (years),Female; Estimate; SUMMARY INDICATORS - Median age (years),Female; Margin of Error; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Margin of Error; SUMMARY INDICATORS - Sex ratio (males per 100 females),Male; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Male; Margin of Error; SUMMARY INDICATORS - Sex ratio (males per 100 females),Female; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Female; Margin of Error; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Margin of Error; SUMMARY INDICATORS - Age dependency ratio,Male; Estimate; SUMMARY INDICATORS - Age dependency ratio,Male; Margin of Error; SUMMARY INDICATORS - Age dependency ratio,Female; Estimate; SUMMARY INDICATORS - Age dependency ratio,Female; Margin of Error; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Old-age dependency ratio,Total; Margin of Error; SUMMARY INDICATORS - Old-age dependency ratio,Male; Estimate; SUMMARY INDICATORS - Old-age dependency ratio,Male; Margin of Error; SUMMARY INDICATORS - Old-age dependency ratio,Female; Estimate; SUMMARY INDICATORS - Old-age dependency ratio,Female; Margin of Error; SUMMARY INDICATORS - Old-age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Total; Margin of Error; SUMMARY INDICATORS - Child dependency ratio,Male; Estimate; SUMMARY INDICATORS - Child dependency ratio,Male; Margin of Error; SUMMARY INDICATORS - Child dependency ratio,Female; Estimate; SUMMARY INDICATORS - Child dependency ratio,Female; Margin of Error; SUMMARY INDICATORS - Child dependency ratio,Total; Estimate; PERCENT ALLOCATED - Sex,Total; Margin of Error; PERCENT ALLOCATED - Sex,Male; Estimate; PERCENT ALLOCATED - Sex,Male; Margin of Error; PERCENT ALLOCATED - Sex,Female; Estimate; PERCENT ALLOCATED - Sex,Female; Margin of Error; PERCENT ALLOCATED - Sex,Total; Estimate; PERCENT ALLOCATED - Age,Total; Margin of Error; PERCENT ALLOCATED - Age,Male; Estimate; PERCENT ALLOCATED - Age,Male; Margin of Error; PERCENT ALLOCATED - Age,Female; Estimate; PERCENT ALLOCATED - Age,Female; Margin of Error; PERCENT ALLOCATED - Age
0400000US13,13,Georgia,10310371,*****,5018150,8005,5292221,8005,6.4,0.1,6.7,0.1,6,0.1,6.8,0.1,7.1,0.2,6.5,0.2,7,0.1,7.4,0.2,6.7,0.2,7.1,0.1,7.5,0.1,6.8,0.1,6.9,0.1,7.3,0.1,6.5,0.1,7,0.1,7.1,0.1,6.9,0.1,6.6,0.1,6.7,0.1,6.6,0.1,6.8,0.1,6.7,0.1,6.9,0.2,6.6,0.1,6.6,0.2,6.7,0.2,6.8,0.1,6.9,0.1,6.7,0.1,6.8,0.1,6.8,0.1,6.8,0.1,6.4,0.1,6.3,0.1,6.5,0.1,5.6,0.1,5.4,0.1,5.8,0.1,4.9,0.1,4.6,0.1,5.1,0.1,3.4,0.1,3.1,0.1,3.6,0.1,2.2,0.1,2,0.1,2.5,0.1,1.4,0.1,1.2,0.1,1.7,0.1,1.3,0.1,0.9,0.1,1.7,0.1,13.8,0.1,14.5,0.1,13.2,0.1,4.2,0.1,4.4,0.1,4,0.1,9.8,0.1,10.4,0.1,9.3,0.1,41.1,0.1,41.8,0.1,40.4,0.1,78.4,0.1,77.4,0.1,79.4,0.1,75.6,0.1,74.4,0.1,76.8,0.1,18.8,0.1,17.1,0.1,20.3,0.2,16.4,0.1,14.7,0.1,17.9,0.1,13.2,0.1,11.7,0.1,14.5,0.1,5,0.1,4,0.1,5.8,0.1,36.5,0.2,35.2,0.1,37.8,0.1,94.8,0.3,(X),(X),(X),(X),60.1,0.1,(X),(X),(X),(X),21.1,0.1,(X),(X),(X),(X),39,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
0400000US15,15,Hawaii,1428557,*****,718057,1805,710500,1805,6.4,0.1,6.6,0.1,6.1,0.1,6,0.2,6.3,0.3,5.8,0.3,5.8,0.2,5.9,0.3,5.8,0.3,5.5,0.1,5.5,0.2,5.4,0.2,6.9,0.1,7.7,0.2,6.1,0.2,7.4,0.1,7.8,0.1,6.9,0.1,7,0.1,7.2,0.1,6.9,0.1,6.4,0.3,6.4,0.4,6.4,0.4,6.1,0.3,6.3,0.4,6,0.4,6.1,0.1,6.2,0.1,6.1,0.1,6.3,0.1,6.2,0.1,6.4,0.1,6.4,0.2,6.2,0.3,6.6,0.3,6.5,0.2,6.4,0.3,6.6,0.3,5.9,0.2,5.9,0.3,6,0.3,3.8,0.2,3.5,0.2,4,0.3,2.7,0.2,2.5,0.2,2.8,0.2,2,0.1,1.7,0.2,2.3,0.2,2.7,0.2,1.7,0.2,3.7,0.2,11.9,0.1,12.2,0.1,11.6,0.1,3.3,0.1,3.4,0.1,3.2,0.1,9.1,0.1,9.9,0.1,8.3,0.1,39.4,0.1,41,0.2,37.7,0.2,80.7,0.1,80.3,0.2,81.1,0.2,78.5,0.1,77.9,0.2,79,0.2,23.5,0.2,21.7,0.3,25.4,0.3,21,0.2,19.2,0.3,22.8,0.3,17,0.1,15.3,0.1,18.8,0.1,7.3,0.1,5.9,0.1,8.7,0.1,38.9,0.3,37.2,0.3,40.5,0.4,101.1,0.5,(X),(X),(X),(X),62.8,0.2,(X),(X),(X),(X),27.8,0.1,(X),(X),(X),(X),35.1,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.3,(X),(X),(X),(X),(X)
0400000US16,16,Idaho,1683140,*****,841203,2599,841937,2599,6.8,0.1,6.9,0.2,6.6,0.2,7.5,0.3,7.7,0.4,7.3,0.4,7.2,0.3,7.4,0.4,7.1,0.4,7.2,0.2,7.4,0.3,7,0.3,6.7,0.2,7,0.2,6.3,0.2,6.6,0.2,6.7,0.2,6.5,0.2,6.5,0.2,6.5,0.2,6.5,0.2,6.5,0.3,6.6,0.4,6.4,0.4,5.7,0.3,5.6,0.4,5.8,0.4,5.9,0.1,6,0.2,5.8,0.2,5.9,0.1,5.8,0.2,5.9,0.2,6.3,0.2,5.9,0.3,6.6,0.4,6,0.2,6,0.3,6,0.3,5.4,0.2,5.2,0.3,5.6,0.3,3.8,0.2,3.7,0.3,3.8,0.3,2.5,0.1,2.3,0.2,2.6,0.2,1.8,0.1,1.7,0.2,2,0.2,1.7,0.1,1.4,0.2,2,0.2,14.7,0.1,15.1,0.2,14.3,0.2,4.4,0.1,4.6,0.2,4.2,0.2,9.5,0.2,9.8,0.2,9.2,0.2,39.2,0.2,39.8,0.3,38.6,0.3,77,0.2,76.4,0.2,77.6,0.3,74.1,0.1,73.3,0.2,74.8,0.2,21.2,0.2,20.4,0.3,22.1,0.4,18.8,0.2,17.9,0.3,19.8,0.3,15.2,0.1,14.4,0.1,16.1,0.1,6,0.1,5.4,0.1,6.6,0.1,36.1,0.1,35.2,0.3,36.8,0.3,99.9,0.6,(X),(X),(X),(X),69.9,0.3,(X),(X),(X),(X),25.9,0.2,(X),(X),(X),(X),44.1,0.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
0400000US17,17,Illinois,12801539,*****,6289724,4413,6511815,4413,6,0.1,6.3,0.1,5.8,0.1,6.3,0.1,6.6,0.1,6,0.1,6.5,0.1,6.7,0.1,6.3,0.1,6.7,0.1,6.9,0.1,6.5,0.1,6.8,0.1,7.1,0.1,6.6,0.1,7,0.1,7.2,0.1,6.8,0.1,6.8,0.1,7,0.1,6.7,0.1,6.5,0.1,6.6,0.1,6.4,0.1,6.4,0.1,6.5,0.1,6.3,0.1,6.6,0.1,6.7,0.1,6.5,0.1,6.8,0.1,6.8,0.1,6.8,0.1,6.7,0.1,6.7,0.1,6.7,0.1,6.2,0.1,6.1,0.1,6.4,0.1,4.9,0.1,4.6,0.1,5.1,0.1,3.5,0.1,3.3,0.1,3.8,0.1,2.4,0.1,2.1,0.1,2.7,0.1,1.8,0.1,1.5,0.1,2.1,0.1,2,0.1,1.3,0.1,2.7,0.1,12.8,0.1,13.3,0.1,12.3,0.1,4,0.1,4.1,0.1,3.9,0.1,9.5,0.1,9.8,0.1,9.1,0.1,40.2,0.1,41.2,0.1,39.2,0.1,79.9,0.1,79,0.1,80.7,0.1,77.2,0.1,76.3,0.1,78,0.1,20.8,0.1,19,0.1,22.7,0.1,18.2,0.1,16.4,0.1,19.9,0.1,14.6,0.1,12.9,0.1,16.3,0.1,6.2,0.1,5,0.1,7.5,0.1,37.9,0.1,36.7,0.2,39.2,0.2,96.6,0.1,(X),(X),(X),(X),59.9,0.1,(X),(X),(X),(X),23.4,0.1,(X),(X),(X),(X),36.5,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
0400000US18,18,Indiana,6633053,*****,3267337,5176,3365716,5176,6.3,0.1,6.6,0.1,6.1,0.1,6.7,0.1,6.9,0.2,6.5,0.2,6.6,0.1,6.9,0.2,6.3,0.2,7,0.1,7.3,0.1,6.7,0.1,7.2,0.1,7.5,0.1,6.8,0.1,6.6,0.1,6.7,0.1,6.6,0.1,6.3,0.1,6.4,0.1,6.1,0.1,6.3,0.1,6.4,0.2,6.2,0.2,6,0.1,6,0.2,6,0.2,6.3,0.1,6.4,0.1,6.2,0.1,6.7,0.1,6.7,0.1,6.7,0.1,6.8,0.1,6.7,0.1,6.9,0.1,6.2,0.1,6.2,0.1,6.3,0.1,5.2,0.1,5,0.1,5.4,0.1,3.5,0.1,3.3,0.1,3.8,0.1,2.6,0.1,2.3,0.1,2.8,0.1,1.8,0.1,1.5,0.1,2.1,0.1,1.9,0.1,1.3,0.1,2.5,0.1,13.3,0.1,13.8,0.1,12.8,0.1,4.2,0.1,4.4,0.1,3.9,0.1,10,0.1,10.4,0.1,9.6,0.1,39.3,0.1,40.3,0.1,38.4,0.1,79,0.1,78.1,0.1,79.8,0.1,76.2,0.1,75.2,0.1,77.2,0.1,21.2,0.1,19.5,0.2,22.9,0.1,18.7,0.1,17,0.2,20.3,0.1,15,0.1,13.3,0.1,16.6,0.1,6.2,0.1,5,0.1,7.4,0.1,37.6,0.1,36.2,0.2,39,0.2,97.1,0.3,(X),(X),(X),(X),63.3,0.1,(X),(X),(X),(X),24.5,0.1,(X),(X),(X),(X),38.8,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
0400000US19,19,Iowa,3134693,*****,1556668,2984,1578025,2984,6.3,0.1,6.5,0.1,6.1,0.1,6.5,0.2,6.9,0.2,6.1,0.2,6.5,0.2,6.6,0.2,6.4,0.2,7,0.1,7.3,0.2,6.7,0.1,7.1,0.1,7.2,0.2,7,0.2,6.2,0.1,6.4,0.1,6,0.1,6.4,0.1,6.6,0.1,6.2,0.1,6.3,0.2,6.6,0.2,6,0.2,5.5,0.2,5.3,0.2,5.6,0.2,6,0.1,6.1,0.1,5.8,0.1,6.5,0.1,6.6,0.1,6.4,0.1,6.8,0.2,6.8,0.2,6.8,0.2,6.5,0.2,6.5,0.2,6.6,0.2,5.3,0.1,5.2,0.1,5.4,0.2,3.7,0.1,3.5,0.1,3.9,0.2,2.8,0.1,2.6,0.1,3.1,0.1,2.1,0.1,1.7,0.1,2.4,0.2,2.5,0.1,1.7,0.1,3.3,0.1,13,0.1,13.5,0.1,12.5,0.1,3.9,0.1,4,0.1,3.8,0.1,10.2,0.1,10.5,0.1,10,0.1,38.5,0.1,39.4,0.2,37.7,0.2,79.4,0.1,78.8,0.2,80,0.1,76.8,0.1,76,0.1,77.6,0.1,22.9,0.2,21.1,0.2,24.7,0.2,20.3,0.1,18.6,0.2,22,0.2,16.4,0.1,14.6,0.1,18.1,0.1,7.4,0.1,6,0.1,8.9,0.1,38,0.2,36.8,0.2,39.4,0.2,98.6,0.4,(X),(X),(X),(X),65.5,0.2,(X),(X),(X),(X),27.1,0.1,(X),(X),(X),(X),38.4,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
0400000US20,20,Kansas,2907289,*****,1448853,4227,1458436,4227,6.8,0.1,7.1,0.2,6.5,0.1,7,0.2,7.3,0.2,6.7,0.3,6.8,0.2,6.8,0.2,6.7,0.3,7.1,0.1,7.4,0.2,6.8,0.2,7.3,0.1,7.9,0.2,6.8,0.2,6.4,0.1,6.5,0.2,6.3,0.1,6.6,0.1,6.6,0.1,6.5,0.1,6.4,0.2,6.4,0.2,6.3,0.2,5.8,0.1,6,0.2,5.5,0.2,5.8,0.1,5.8,0.1,5.7,0.1,6.3,0.1,6.2,0.1,6.4,0.1,6.7,0.2,6.7,0.2,6.7,0.2,6.1,0.2,5.9,0.2,6.4,0.2,5.1,0.1,5,0.1,5.2,0.2,3.4,0.1,3.2,0.1,3.7,0.2,2.6,0.1,2.4,0.1,2.7,0.1,1.8,0.1,1.5,0.1,2.1,0.1,2.2,0.1,1.5,0.1,2.9,0.2,13.7,0.1,14.1,0.1,13.4,0.1,4.1,0.1,4.2,0.1,3.9,0.1,10.3,0.1,11,0.2,9.7,0.1,39.5,0.1,40.8,0.2,38.2,0.2,78.2,0.1,77.6,0.2,78.8,0.2,75.4,0.1,74.6,0.2,76.2,0.2,21.2,0.2,19.4,0.2,23,0.2,18.7,0.2,17,0.2,20.4,0.2,15.1,0.1,13.5,0.1,16.6,0.1,6.5,0.1,5.3,0.1,7.8,0.1,36.5,0.2,35.3,0.2,37.8,0.3,99.3,0.6,(X),(X),(X),(X),65.7,0.3,(X),(X),(X),(X),24.9,0.2,(X),(X),(X),(X),40.7,0.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
0400000US21,21,Kentucky,4436974,*****,2179814,4640,2257160,4640,6.2,0.1,6.4,0.1,5.9,0.1,6.3,0.1,6.5,0.2,6,0.2,6.4,0.1,6.7,0.2,6.2,0.2,6.9,0.1,7.1,0.2,6.7,0.2,6.7,0.1,7.2,0.2,6.3,0.2,6.5,0.1,6.6,0.1,6.4,0.1,6.2,0.1,6.3,0.1,6,0.1,6.3,0.2,6.3,0.2,6.3,0.2,6.2,0.2,6.4,0.2,6,0.2,6.6,0.1,6.6,0.1,6.5,0.1,6.9,0.1,6.8,0.1,6.9,0.1,6.9,0.1,6.8,0.2,7,0.2,6.4,0.1,6.2,0.2,6.6,0.2,5.5,0.1,5.3,0.1,5.7,0.2,3.8,0.1,3.6,0.1,4,0.2,2.7,0.1,2.4,0.1,2.9,0.1,1.9,0.1,1.4,0.1,2.3,0.1,1.7,0.1,1.2,0.1,2.2,0.1,12.7,0.1,13.2,0.1,12.2,0.1,4,0.1,4.2,0.1,3.8,0.1,9.7,0.1,10.1,0.1,9.2,0.1,38.9,0.1,40,0.2,37.8,0.1,79.8,0.1,79.1,0.2,80.6,0.2,77.2,0.1,76.2,0.1,78.1,0.1,21.9,0.1,20.2,0.2,23.6,0.2,19.3,0.1,17.7,0.2,20.8,0.2,15.5,0.1,13.9,0.1,17,0.1,6.2,0.1,5.1,0.1,7.3,0.1,38.7,0.2,37.5,0.2,40,0.3,96.6,0.4,(X),(X),(X),(X),62.1,0.2,(X),(X),(X),(X),25.1,0.1,(X),(X),(X),(X),37,0.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
0400000US22,22,Louisiana,4681666,*****,2291880,4966,2389786,4966,6.6,0.1,6.7,0.2,6.4,0.1,6.5,0.2,6.8,0.2,6.3,0.3,6.8,0.2,7.2,0.2,6.3,0.3,6.7,0.1,7,0.2,6.5,0.2,6.9,0.1,7.1,0.2,6.6,0.2,7.3,0.1,7.4,0.2,7.2,0.1,7,0.1,7.2,0.2,6.9,0.1,6.6,0.2,6.7,0.2,6.5,0.2,5.9,0.2,5.8,0.2,5.9,0.2,6,0.1,6.2,0.1,5.9,0.1,6.5,0.1,6.4,0.1,6.6,0.1,6.7,0.1,6.7,0.2,6.7,0.2,6.1,0.1,5.8,0.2,6.3,0.2,4.9,0.1,4.7,0.1,5.1,0.1,3.7,0.1,3.4,0.1,4,0.1,2.5,0.1,2.2,0.1,2.7,0.1,1.7,0.1,1.4,0.1,1.9,0.1,1.6,0.1,1.1,0.1,2.2,0.1,13.3,0.1,14.1,0.2,12.6,0.1,4,0.1,4.2,0.1,3.8,0.1,9.6,0.1,9.9,0.2,9.3,0.1,40.4,0.1,41.2,0.2,39.6,0.2,78.8,0.1,77.9,0.2,79.7,0.2,76.1,0.1,75,0.2,77.2,0.2,20.5,0.1,18.7,0.2,22.2,0.2,17.8,0.1,16.2,0.2,19.4,0.2,14.4,0.1,12.8,0.1,15.9,0.1,5.8,0.1,4.7,0.1,6.8,0.1,36.5,0.2,35.3,0.2,37.8,0.2,95.9,0.4,(X),(X),(X),(X),62,0.2,(X),(X),(X),(X),23.3,0.1,(X),(X),(X),(X),38.7,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
0400000US23,23,Maine,1331479,*****,650702,1923,680777,1923,4.8,0.1,5,0.1,4.6,0.1,5.6,0.2,5.9,0.3,5.4,0.3,5.2,0.2,5.4,0.3,5,0.3,6.2,0.1,6.4,0.2,5.9,0.2,5.6,0.1,6,0.2,5.3,0.2,6,0.1,6.2,0.2,5.8,0.2,5.8,0.1,5.9,0.1,5.8,0.1,5.5,0.2,5.4,0.3,5.6,0.4,5.9,0.3,6.1,0.3,5.7,0.4,6.8,0.1,6.8,0.2,6.9,0.1,7.6,0.1,7.6,0.1,7.5,0.1,8.2,0.2,8.4,0.3,8,0.3,7.5,0.2,7.2,0.3,7.8,0.3,6.9,0.2,7,0.3,6.8,0.3,4.5,0.2,4.2,0.3,4.7,0.3,3,0.2,2.7,0.2,3.4,0.3,2.2,0.2,1.8,0.2,2.6,0.2,2.6,0.2,2.2,0.2,3.1,0.3,10.8,0.1,11.3,0.1,10.4,0.2,3.5,0.1,3.7,0.1,3.4,0.1,8.3,0.1,8.7,0.2,7.8,0.1,35,0.1,35.9,0.2,34.1,0.2,83.3,0.1,82.4,0.3,84.1,0.2,80.9,0.1,80,0.2,81.7,0.2,26.8,0.2,25.1,0.3,28.4,0.4,23.5,0.2,22.1,0.3,24.9,0.3,19.3,0.1,17.9,0.1,20.6,0.1,7.9,0.1,6.6,0.1,9,0.1,44.5,0.2,43.1,0.3,45.6,0.2,95.6,0.6,(X),(X),(X),(X),62.4,0.2,(X),(X),(X),(X),31.3,0.2,(X),(X),(X),(X),31.1,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
